1,0.1,0.0,0.1,0.3288590604026846,0.1
2,0.14805238032086254,0.4184083122953617,0.5872580930271314,0.0011058065666064154,0.1519677584637369
3,0.25961490470243553,0.08533820243183922,0.5687264358888201,0.35184437399669444,0.944255898050844
4,0.2924758522078733,0.893988320186632,0.4352444005832794,0.0822022216603463,0.576904110450735
5,0.5587058000906804,0.5191609330030181,0.7341534520525077,0.9380960034286175,0.8199594366421251
6,0.25176514539513073,0.10996512789220914,0.7949008242960058,0.22237456628791163,0.7443319197852613
7,0.24851260125081276,0.9463026613021538,0.6370487536073779,0.14242430047094967,0.8994250494173566
8,0.5245787807004147,0.6344722950186742,0.7243566557194037,0.42895591156358903,0.9115389892708837
9,0.13100335362748128,0.47983204135692614,0.5949462830412232,0.029178408560858182,0.19707173410260592
10,0.3252638173448752,0.15934740948084558,0.6113604515422424,0.6846109797624814,0.42812015705102135
11,0.7552030698817913,0.9077432958055699,0.4337423143220682,0.9163866489461228,0.1257361922380248
12,0.0038970902161622467,0.00595288763347368,0.4383854535902255,0.9935983745914427,0.06794543596309421
13,0.5049463391815757,0.33491072285537965,0.282968036374021,0.34120569154702896,0.9543080713566628
14,0.08010878268804333,0.03537020312302519,0.3341295320585621,0.6120688124708565,0.0223419888763694
15,0.5496054025243053,0.12089634939684701,0.6611495258133082,0.9657824174880145,0.35491625677126337
16,0.10710945103633851,0.6200346564465353,0.630417527192255,0.4138204960959986,0.030753058460024074
17,0.677067234657963,0.760821651667477,0.1392000261195181,0.8306909984980876,0.4722039778600279
18,0.0138605617940607,0.056640831410428645,0.3139011398827749,0.1070738766453273,0.13976264968198537
19,0.20038208153943238,0.6609580395177946,0.6862527102381014,0.10045071301746589,0.2448970786479444
20,0.5013905223692958,0.04145795417733399,0.1611686699776792,0.7823419573524194,0.21863713595733325
21,0.6543435586926565,0.007464657721627299,0.11617380227086183,0.5389289079245506,0.21150176891326355
22,0.08010878268804333,0.04481779705847014,0.03182275931492512,0.6120688124708565,0.0223419888763694
23,0.2674946706027297,0.9610122410614611,0.3886246852594578,0.8462407721272885,0.5694229703494893
24,0.7012862671847756,0.046041950429701384,0.2142629820354791,0.26090623439882,0.2656901324522447
25,0.20358103504284097,0.19560802070380412,0.5452273392553243,0.21606303928790582,0.9166042583197704
26,0.08010878268804333,0.04481779705847014,0.2744896190362589,0.6120688124708565,0.0223419888763694
27,0.41874521888181615,0.6215696532515516,0.15336067938964126,0.6704339789545036,0.3509636315822321
28,0.4578657585515886,0.04536459212069577,0.3583296663351957,0.012077212007444493,0.22433276964528703
29,0.9712390788301666,0.337228902683254,0.6938653237111911,0.03899013971959364,0.3852624380010252
30,0.9836248158435862,0.045022053516482474,0.3630721303468678,0.8338320766584986,0.12530505322856733
31,0.4423598204543506,0.717074478326476,0.4310729415055684,0.26678106488589093,0.07526432672947359
32,0.06337636928265455,0.0451891488623467,0.7183594647343969,0.13966635795965487,0.4721374207234591
33,0.045911724982371616,0.6492708406251623,0.7520627827651224,0.5782266797559257,0.011824901337061267
34,0.20256633580868455,0.04514364558813987,0.4916929546584423,0.9357269759730822,0.5573079131047229
35,0.9406459914696551,0.3015390799073201,0.15048582881825878,0.0990680658816564,0.0012221696906502544
36,0.9303602867751463,0.07450666151126217,0.26557960611741704,0.16307781608110428,0.9139620787460084
37,0.4090613197006099,0.9437827427561352,0.7033407060588801,0.2609322152783684,0.5958566771392299
38,0.8526682841270357,0.015650030206819543,0.6228102722322937,0.4302134395678555,0.17301762711707236
39,0.408876293831849,0.6721154606712356,0.21243648742531918,0.6471438398293164,0.04260036113119925
40,0.5310916101253121,0.04516455530294127,0.0924554656283808,0.45623290452352394,0.16093699397704586
41,0.8335047700942168,0.1060450972575586,0.49834927017353925,0.7016494016369743,0.8954628756832036
42,0.7730305377566482,0.013808968812022981,0.3939082059193001,0.1984144031526277,0.04943556213941935
43,0.6138905372296442,0.460632849840376,0.7236206989447191,0.1429402846456116,0.33794097812453405
44,0.30417765060782254,0.04516610340693816,0.2962352855501583,0.10890989462524303,0.49849274251675835
45,0.7476227171254638,0.9580536775423014,0.24661764987202506,0.993833828660193,0.012802947117232288
46,0.9333172481390972,0.008176601874922085,0.06205055919395485,0.45432263050520305,0.9455000905758953
47,0.6567804616701813,0.7726079101930118,0.12916403573408355,0.6602198224249585,0.5577922563400763
48,0.5310916101253121,0.04516455530294127,0.1875533617736413,0.45623290452352394,0.16093699397704586
49,0.8863966961054363,0.645939245905749,0.15067234609800884,0.03805260596493454,0.4404937392705828
50,0.08010878268804333,0.04481779705847014,0.2744896190362589,0.16520415532936866,0.04240989116581022
