Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,697.341552734,0,1.7976931348623157E308,-1,697.341552734,0.0,1,0.0,0,697.341552734,SAT,,3.876,
2,2,1,775.532226562,0,907.5466190803527,-1,775.532226562,0.0,1,0.0,1,1472.873779296,SAT,,3.266,
3,3,1,884.073486328,0,907.5466190803527,-1,884.073486328,0.0,1,0.0,1,2356.947265624,SAT,,3.793,
4,4,1,707.213623047,0,907.5466190803527,-1,707.213623047,0.0,1,0.0,2,3064.160888671,SAT,,3.797,
5,5,1,726.102294922,0,907.5466190803527,-1,726.102294922,0.0,1,0.0,2,3790.263183593,SAT,,3.241,
6,6,1,720.853759766,0,907.5466190803527,-1,720.853759766,0.0,1,0.0,3,4511.116943359,SAT,,3.644,
7,7,1,767.821044922,0,907.5466190803527,-1,767.821044922,0.0,1,0.0,3,5278.937988281001,SAT,,3.168,
8,8,1,805.821777344,0,907.5466190803527,-1,805.821777344,0.0,1,0.0,4,6084.759765625001,SAT,,3.749,
9,9,1,731.125976562,0,907.5466190803527,-1,731.125976562,0.0,1,0.0,4,6815.885742187001,SAT,,3.593,
10,10,1,707.691894531,0,907.5466190803527,-1,707.691894531,0.0,1,0.0,5,7523.577636718001,SAT,,3.743,
11,11,1,729.394042969,0,907.5466190803527,-1,729.394042969,0.0,1,0.0,5,8252.971679687,SAT,,3.851,
12,12,1,773.500976562,0,907.5466190803527,-1,773.500976562,0.0,1,0.0,6,9026.472656249,SAT,,3.742,
13,13,1,654.301757812,0,907.5466190803527,-1,654.301757812,0.0,1,0.0,6,9680.774414061,SAT,,3.065,
14,14,1,765.383544922,0,851.5948856819151,-1,765.383544922,0.0,1,0.0,7,10446.157958983,SAT,,3.851,
15,15,1,637.110595703,0,851.5948856819151,-1,637.110595703,0.0,1,0.0,7,11083.268554686,SAT,,3.171,
16,16,1,694.950683594,0,829.2463749397276,-1,694.950683594,0.0,1,0.0,8,11778.219238279999,SAT,,3.644,
17,17,1,793.717285156,0,829.2463749397276,-1,793.717285156,0.0,1,0.0,8,12571.936523436,SAT,,3.268,
18,18,1,714.454101562,0,829.2463749397276,-1,714.454101562,0.0,1,0.0,9,13286.390624998,SAT,,3.216,
19,19,1,909.403808594,0,829.2463749397276,-1,909.403808594,0.0,1,0.0,9,14195.794433591998,SAT,,3.768,
20,20,1,755.489746094,0,829.2463749397276,-1,755.489746094,0.0,1,0.0,10,14951.284179685998,SAT,,3.141,
21,21,1,770.106445312,0,829.2463749397276,-1,770.106445312,0.0,1,0.0,10,15721.390624997997,SAT,,3.068,
22,22,1,905.572021484,0,829.2463749397276,-1,905.572021484,0.0,1,0.0,11,16626.962646481996,SAT,,3.853,
23,23,1,804.982666016,0,829.2463749397276,-1,804.982666016,0.0,1,0.0,11,17431.945312497995,SAT,,3.969,
24,24,1,956.723388672,0,829.2463749397276,-1,956.723388672,0.0,1,0.0,12,18388.668701169994,SAT,,3.944,
25,25,1,944.145263672,0,829.2463749397276,-1,944.145263672,0.0,1,0.0,12,19332.813964841993,SAT,,3.869,
26,26,1,809.797119141,0,829.2463749397276,-1,809.797119141,0.0,1,0.0,13,20142.611083982993,SAT,,3.843,
27,27,1,767.743164062,0,829.2463749397276,-1,767.743164062,0.0,1,0.0,13,20910.354248044994,SAT,,3.09,
28,28,1,768.561035156,0,829.2463749397276,-1,768.561035156,0.0,1,0.0,14,21678.915283200993,SAT,,3.24,
