1,0.3288590604026846
2,0.9784887727553252
3,0.9361974276702798
4,0.5848521023708867
5,0.8945923473290972
6,0.2302338241621302
7,0.5111154346240072
8,0.47596550060987264
9,0.6247407687323848
10,0.6426477946509697
11,0.9982118670411001
12,0.3571835502161649
13,0.2916241828819399
14,0.3103931686345134
15,0.23417870386895456
16,0.3253267449210018
17,0.6433708205486902
18,0.3274843238419949
19,0.5712968435938385
20,0.3285713759168054
21,0.3711601466178316
22,0.35873458827505583
23,0.7518328364702399
24,0.35755554236237674
25,0.7310716640859428
26,0.852733753853493
27,0.7303484150204171
28,0.8813616728934749
29,0.24932849822612968
30,0.8779921234207674
31,0.829378244918135
32,0.3572261555199997
33,0.9148507448365956
34,0.35746229256503825
35,0.8918567384388696
36,0.3575085706431922
37,0.7445639077931296
38,0.3575178651957387
39,0.33857664295762624
40,0.3575268665374147
41,0.6170232307202526
42,0.3287395670959298
43,0.9258811133693235
44,0.3575357128688712
45,0.3826758747415908
46,0.872854319728561
47,0.012415971695679097
48,0.8662630121017778
49,0.2703966681046145
50,0.8608392602841145
51,0.9371548197197906
52,0.32869892666165745
53,0.8598964336453718
54,0.8640659437265147
55,0.5307451153519169
56,0.5413021369823554
57,0.3421797343338774
58,0.5495321457708325
59,0.8322287436821999
60,0.5519138436621392
61,0.5932711494988473
62,0.381057610901372
63,0.13814435361577815
64,0.328668043124811
65,0.8847239354563138
66,0.3286229984257415
67,0.5053877686244445
68,0.32860462771957777
69,0.6599491148205974
70,0.37692987892337937
71,0.022873163734818847
72,0.37658625702285964
73,0.12905390752135026
74,0.37485879745994977
75,0.8564063502509683
76,0.3733857629137617
77,0.2649290016335911
78,0.37264794112333877
79,0.7723866156517376
80,0.37225873371865265
81,0.5396782540926947
82,0.3721203114453778
83,0.874252750019865
84,0.3717485057060339
85,0.8472625607715378
86,0.3715917351236234
87,0.7521206951872156
88,0.371456652352678
89,0.41222717543418785
90,0.37137205218140845
91,0.8988382851721369
92,0.3285882007903631
93,0.9203790073126772
94,0.07665171093154532
95,0.24552981907686533
96,0.12088834808091475
97,0.85180461310042
98,0.35753763696594254
99,0.2052639628801918
100,0.1281430038886452
