Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,1.22038459778,0,1.7976931348623157E308,-1,1.22038459778,0.0,1,0.0,0,1.22038459778,SAT,,4.433,
2,2,1,1.27762198448,0,2.5891005027770992,-1,1.27762198448,0.0,1,0.0,1,2.4980065822600004,SAT,,4.755,
3,3,1,1.35179710388,0,2.5891005027770992,-1,1.35179710388,0.0,1,0.0,1,3.8498036861400005,SAT,,4.677,
4,4,1,1.4955034256,0,2.5891005027770992,-1,1.4955034256,0.0,1,0.0,2,5.34530711174,SAT,,4.654,
5,5,1,1.68131422997,0,2.5891005027770992,-1,1.68131422997,0.0,1,0.0,2,7.02662134171,SAT,,5.093,
6,6,1,1.21611309052,0,2.5891005027770992,-1,1.21611309052,0.0,1,0.0,3,8.24273443223,SAT,,3.914,
7,7,1,1.40097236633,0,2.5835475433349604,-1,1.40097236633,0.0,1,0.0,3,9.64370679856,SAT,,4.614,
8,8,1,1.36203479767,0,2.5835475433349604,-1,1.36203479767,0.0,1,0.0,4,11.005741596230001,SAT,,4.058,
9,9,1,1.37842917442,0,2.5835475433349604,-1,1.37842917442,0.0,1,0.0,4,12.384170770650002,SAT,,4.402,
10,10,1,1.67986416817,0,2.5835475433349604,-1,1.67986416817,0.0,1,0.0,5,14.06403493882,SAT,,4.954,
11,11,1,1.54557847977,0,2.5835475433349604,-1,1.54557847977,0.0,1,0.0,5,15.609613418590001,SAT,,4.806,
12,12,1,1.19693374634,0,2.5835475433349604,-1,1.19693374634,0.0,1,0.0,6,16.806547164930002,SAT,,3.824,
13,13,1,2.238966465,0,2.5586143959045407,-1,2.238966465,0.0,1,0.0,6,19.045513629930003,SAT,,5.866,
14,14,1,2.09802126884,0,2.5586143959045407,-1,2.09802126884,0.0,1,0.0,7,21.143534898770003,SAT,,6.252,
15,15,1,2.39676809311,0,2.5586143959045407,-1,2.39676809311,0.0,1,0.0,7,23.540302991880004,SAT,,6.621,
16,16,1,2.84832906723,0,2.5586143959045407,-1,2.84832906723,0.0,1,0.0,8,26.388632059110005,SAT,,7.443,
17,17,1,3.18189573288,0,2.5586143959045407,-1,3.18189573288,0.0,1,0.0,8,29.570527791990006,SAT,,7.416,
18,18,1,4.10009002686,0,2.5586143959045407,-1,4.10009002686,0.0,1,0.0,9,33.670617818850005,SAT,,8.661,
19,19,1,3.94843125343,0,2.5586143959045407,-1,3.94843125343,0.0,1,0.0,9,37.619049072280006,SAT,,8.806,
20,20,1,4.43059825897,0,2.5586143959045407,-1,4.43059825897,0.0,1,0.0,10,42.04964733125001,SAT,,9.292,
21,21,1,4.20978093147,0,2.5586143959045407,-1,4.20978093147,0.0,1,0.0,10,46.25942826272001,SAT,,10.059,
22,22,1,4.31384158134,0,2.5586143959045407,-1,4.31384158134,0.0,1,0.0,11,50.57326984406001,SAT,,9.913,
23,23,1,3.31901454926,0,2.5586143959045407,-1,3.31901454926,0.0,1,0.0,11,53.892284393320004,SAT,,7.672,
24,24,1,2.37935709953,0,2.5586143959045407,-1,2.37935709953,0.0,1,0.0,12,56.27164149285,SAT,,6.717,
25,25,1,3.86126923561,0,2.5586143959045407,-1,3.86126923561,0.0,1,0.0,12,60.132910728460004,SAT,,7.905,
26,26,1,3.13798761368,0,2.5586143959045407,-1,3.13798761368,0.0,1,0.0,13,63.27089834214,SAT,,7.302,
27,27,1,1.2733271122,0,2.5586143959045407,-1,1.2733271122,0.0,1,0.0,13,64.54422545434,SAT,,4.125,
28,28,1,1.44805335999,0,2.5586143959045407,-1,1.44805335999,0.0,1,0.0,14,65.99227881432999,SAT,,4.787,
29,29,1,1.1963262558,0,2.5586143959045407,-1,1.1963262558,0.0,1,0.0,14,67.18860507013,SAT,,4.022,
30,30,1,1.39839315414,0,2.5578246582031245,-1,1.39839315414,0.0,1,0.0,15,68.58699822426999,SAT,,4.48,
31,31,1,1.4497179985,0,2.5578246582031245,-1,1.4497179985,0.0,1,0.0,15,70.03671622277,SAT,,4.326,
32,32,1,1.09550857544,0,2.5578246582031245,-1,1.09550857544,0.0,1,0.0,16,71.13222479820999,SAT,,3.699,
33,33,1,1.51937770844,0,2.426761673736572,-1,1.51937770844,0.0,1,0.0,16,72.65160250665,SAT,,4.574,
34,34,1,1.18913531303,0,2.426761673736572,-1,1.18913531303,0.0,1,0.0,17,73.84073781967999,SAT,,4.176,
35,35,1,1.07808279991,0,2.426761673736572,-1,1.07808279991,0.0,1,0.0,17,74.91882061959,SAT,,4.123,
36,36,1,1.03289294243,0,2.4041084754943842,-1,1.03289294243,0.0,1,0.0,18,75.95171356201999,SAT,,3.758,
37,37,1,1.29194712639,0,2.345361660766601,-1,1.29194712639,0.0,1,0.0,18,77.24366068840999,SAT,,4.055,
38,38,1,1.14883494377,0,2.345361660766601,-1,1.14883494377,0.0,1,0.0,19,78.39249563217999,SAT,,4.2,
39,39,1,0.953202009201,0,2.345361660766601,-1,0.953202009201,0.0,1,0.0,19,79.34569764138098,SAT,,4.051,
40,40,1,1.07112812996,0,2.2417634475708006,-1,1.07112812996,0.0,1,0.0,20,80.41682577134098,SAT,,3.797,
41,41,1,1.18790698051,0,2.2417634475708006,-1,1.18790698051,0.0,1,0.0,20,81.60473275185097,SAT,,3.822,
42,42,1,1.17202115059,0,2.2417634475708006,-1,1.17202115059,0.0,1,0.0,21,82.77675390244097,SAT,,4.198,
43,43,1,1.38795876503,0,2.2417634475708006,-1,1.38795876503,0.0,1,0.0,21,84.16471266747098,SAT,,4.449,
44,44,1,1.16108369827,0,2.2417634475708006,-1,1.16108369827,0.0,1,0.0,22,85.32579636574098,SAT,,4.224,
45,45,1,1.14433217049,0,2.2417634475708006,-1,1.14433217049,0.0,1,0.0,22,86.47012853623099,SAT,,4.207,
46,46,1,1.36214375496,0,2.2417634475708006,-1,1.36214375496,0.0,1,0.0,23,87.83227229119099,SAT,,3.998,
47,47,1,3.78021383286,0,2.2417634475708006,-1,3.78021383286,0.0,1,0.0,23,91.61248612405099,SAT,,6.336,
48,48,1,1.12447452545,0,2.2417634475708006,-1,1.12447452545,0.0,1,0.0,24,92.73696064950099,SAT,,4.223,
