Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,6.9569246769,0,1.7976931348623157E308,-1,6.9569246769,0.0,1,0.0,0,6.9569246769,SAT,,9.98,
2,2,1,6.13344311714,0,10.046602295684814,-1,6.13344311714,0.0,1,0.0,1,13.090367794039999,SAT,,8.666,
3,3,1,8.59496164322,0,8.976076268005372,-1,8.59496164322,0.0,1,0.0,1,21.68532943726,SAT,,11.657,
4,4,1,7.9949529171,0,8.976076268005372,-1,7.9949529171,0.0,1,0.0,2,29.68028235436,SAT,,10.579,
5,5,1,8.85296988487,0,8.976076268005372,-1,8.85296988487,0.0,1,0.0,2,38.533252239229995,SAT,,11.855,
6,6,1,6.35271263123,0,8.976076268005372,-1,6.35271263123,0.0,1,0.0,3,44.88596487045999,SAT,,8.815,
7,7,1,14.3682723045,0,8.976076268005372,-1,14.3682723045,0.0,1,0.0,3,59.25423717496,SAT,,17.426,
8,8,1,7.53581786156,0,8.976076268005372,-1,7.53581786156,0.0,1,0.0,4,66.79005503652,SAT,,10.171,
9,9,1,9.74961161613,0,8.976076268005372,-1,9.74961161613,0.0,1,0.0,4,76.53966665265,SAT,,12.891,
10,10,1,10.9369280338,0,8.976076268005372,-1,10.9369280338,0.0,1,0.0,5,87.47659468645,SAT,,13.944,
11,11,1,8.20263028145,0,8.976076268005372,-1,8.20263028145,0.0,1,0.0,5,95.6792249679,SAT,,11.173,
12,12,1,9.60593438148,0,8.976076268005372,-1,9.60593438148,0.0,1,0.0,6,105.28515934938,SAT,,11.98,
13,13,1,15.2021839619,0,8.976076268005372,-1,15.2021839619,0.0,1,0.0,6,120.48734331128,SAT,,18.305,
14,14,1,8.3478872776,0,8.976076268005372,-1,8.3478872776,0.0,1,0.0,7,128.83523058888,SAT,,10.734,
15,15,1,14.8272469044,0,8.976076268005372,-1,14.8272469044,0.0,1,0.0,7,143.66247749328,SAT,,17.883,
16,16,1,10.7571122646,0,8.976076268005372,-1,10.7571122646,0.0,1,0.0,8,154.41958975788,SAT,,13.415,
17,17,1,13.1431078911,0,8.976076268005372,-1,13.1431078911,0.0,1,0.0,8,167.56269764898,SAT,,16.182,
18,18,1,10.7436845303,0,8.976076268005372,-1,10.7436845303,0.0,1,0.0,9,178.30638217927998,SAT,,13.819,
19,19,1,7.17125487328,0,8.976076268005372,-1,7.17125487328,0.0,1,0.0,9,185.47763705255997,SAT,,9.649,
20,20,1,9.93684196472,0,8.976076268005372,-1,9.93684196472,0.0,1,0.0,10,195.41447901727997,SAT,,13.051,
21,21,1,6.30139541626,0,8.976076268005372,-1,6.30139541626,0.0,1,0.0,10,201.71587443353997,SAT,,8.867,
22,22,1,13.0172758102,0,8.976076268005372,-1,13.0172758102,0.0,1,0.0,11,214.73315024373997,SAT,,16.149,
23,23,1,8.86319851875,0,8.976076268005372,-1,8.86319851875,0.0,1,0.0,11,223.59634876248998,SAT,,11.348,
24,24,1,9.54286289215,0,8.976076268005372,-1,9.54286289215,0.0,1,0.0,12,233.13921165463998,SAT,,12.104,
25,25,1,11.479136467,0,8.976076268005372,-1,11.479136467,0.0,1,0.0,12,244.61834812163997,SAT,,14.612,
