Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,1.26286745071,0,1.7976931348623157E308,-1,1.26286745071,0.0,1,0.0,0,1.26286745071,SAT,,4.461,
2,2,1,1.06852459908,0,2.6443288314819333,-1,1.06852459908,0.0,1,0.0,1,2.33139204979,SAT,,4.075,
3,3,1,1.02242541313,0,2.3916821945190425,-1,1.02242541313,0.0,1,0.0,1,3.3538174629199995,SAT,,4.126,
4,4,1,0.865782260895,0,2.3317538726806637,-1,0.865782260895,0.0,1,0.0,2,4.219599723815,SAT,,3.9,
5,5,1,0.928192138672,0,2.128118084716797,-1,0.928192138672,0.0,1,0.0,2,5.147791862487,SAT,,4.136,
6,6,1,0.836580753326,0,2.128118084716797,-1,0.836580753326,0.0,1,0.0,3,5.984372615813,SAT,,4.042,
7,7,1,0.940729856491,0,2.0901561248779297,-1,0.940729856491,0.0,1,0.0,3,6.925102472304,SAT,,3.598,
8,8,1,0.829932451248,0,2.0901561248779297,-1,0.829932451248,0.0,1,0.0,4,7.755034923552,SAT,,3.401,
9,9,1,0.890343904495,0,2.08151240234375,-1,0.890343904495,0.0,1,0.0,4,8.645378828047,SAT,,3.504,
10,10,1,0.907792806625,0,2.08151240234375,-1,0.907792806625,0.0,1,0.0,5,9.553171634672001,SAT,,3.999,
