"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Full Configuration","Predicted Performance (if available)",
"0.0"," 1.7976931348623157E308","0.0","1","0.0", " delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='2', rewire_factor='200', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'","NaN"
"2.6015913714299996"," 2.32002282143","5.06","1","0.2820355379999999", " delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='2', rewire_factor='200', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'","NaN"
"42.60242233434"," 2.00418281555","82.671","14","1.4679721669999999", " delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='2', rewire_factor='200', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'","2.5943023859491925"
"58.73798555978"," 1.39198327065","116.653","20","1.7820110089999999", " delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='25', rewire_factor='158', samples_per_batch='172', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'","2.537080702438992"
"102.56619726487001"," 1.30931901932","207.622","36","2.632291813", " delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='9', rewire_factor='142', samples_per_batch='152', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'","2.140300397591799"
"189.2993912859401"," 1.22259187698","386.105","67","4.2436832209999995", " delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='25', rewire_factor='198', samples_per_batch='172', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'","1.9298969267652295"
"230.0328797782501"," 1.22247815132","473.762","83","5.007556565", " delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='2', rewire_factor='165', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'","1.8340495011592457"
"244.50439851750008"," 0.99991106987","505.928","89","5.288759098", " delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='25', rewire_factor='115', samples_per_batch='172', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'","2.1914320246662786"
"268.4578449981001"," 0.7237200737","559.765","99","5.750941107", " delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='2', rewire_factor='197', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'","1.4605700807085968"
"271.5669834800501"," 0.7237200737","566.052","99","5.792210101", " delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='2', rewire_factor='197', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'","1.4605700807085968"
