Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,0.33201789856,0,1.7976931348623157E308,-1,0.33201789856,0.0,1,0.0,0,0.33201789856,SAT,,5.798,
2,2,1,0.0516850948334,0,1.4342237937927247,-1,0.0516850948334,0.0,1,0.0,1,0.3837029933934,SAT,,2.412,
3,3,1,3.04244589806,0,1.0697914588928223,-1,3.04244589806,0.0,1,0.0,1,3.4261488914534,SAT,,6.031,
4,4,1,0.0595679283142,0,1.0697914588928223,-1,0.0595679283142,0.0,1,0.0,2,3.4857168197676,SAT,,2.667,
5,5,1,0.0512471199036,0,1.0697914588928223,-1,0.0512471199036,0.0,1,0.0,2,3.5369639396712,SAT,,2.592,
6,6,1,0.0508682727814,0,1.0692224014282226,-1,0.0508682727814,0.0,1,0.0,2,3.5878322124526,SAT,,3.089,
7,7,1,3.04047417641,0,1.068728970336914,-1,3.04047417641,0.0,1,0.0,2,6.6283063888626,SAT,,6.103,
8,8,1,3.06264090538,0,1.068728970336914,-1,3.06264090538,0.0,1,0.0,3,9.6909472942426,SAT,,5.5,
9,9,1,3.03957986832,0,1.068728970336914,-1,3.03957986832,0.0,1,0.0,3,12.7305271625626,SAT,,5.507,
10,10,1,0.0614349842072,0,1.068728970336914,-1,0.0614349842072,0.0,1,0.0,4,12.7919621467698,SAT,,3.17,
11,11,1,3.05360889435,0,1.068728970336914,-1,3.05360889435,0.0,1,0.0,4,15.8455710411198,SAT,,6.051,
