1: range='5.0'
2: range='1.2549310912751834'
3: range='13.036887983856765'
4: range='9.794878681444047'
5: range='13.563435645208653'
6: range='7.07964590583664'
7: range='0.9908515545336447'
8: range='5.177545387143169'
9: range='1.5535164237560322'
10: range='13.225604020848605'
11: range='10.744731584937972'
12: range='10.151191344887097'
13: range='12.146282046829038'
14: range='12.271221551337714'
15: range='2.424776898268615'
16: range='12.191227496678918'
17: range='9.865563757559512'
18: range='12.159806916494412'
19: range='8.292383755703002'
20: range='12.217879752250816'
21: range='9.017977859282997'
22: range='12.23414389933471'
23: range='3.8405559772956877'
24: range='12.224377149599492'
25: range='4.280621009974229'
26: range='12.226679020286388'
27: range='12.13257087254172'
28: range='7.496115630818938'
29: range='11.35778604483668'
30: range='12.22864481919445'
31: range='2.1572962624891066'
32: range='7.232215038089509'
33: range='3.348549753029899'
34: range='7.33322234786255'
35: range='5.663626566082977'
36: range='7.281607518303496'
37: range='4.6348812890578035'
38: range='6.637307186538661'
39: range='3.7153456204417186'
40: range='7.302897876199701'
41: range='5.258422469207359'
42: range='7.388082427427352'
43: range='7.362962158346672'
44: range='7.420075831078086'
45: range='10.258009292511035'
46: range='7.440014030962236'
47: range='7.126679084090642'
48: range='7.424208363638894'
49: range='0.5843601382700861'
50: range='7.428857487374817'
