Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,0.934755325317,0,1.7976931348623157E308,14611518,0.934755325317,0.0,1,0.0,0,0.934755325317,SAT,,3.823,
2,1,1,0.811348199844,0,1.7976931348623157E308,2102443,0.811348199844,0.0,1,0.0,1,1.746103525161,SAT,,3.367,
3,2,1,0.767819881439,0,2.1375676620483395,2102443,0.767819881439,0.0,1,0.0,1,2.5139234066,SAT,,3.644,
4,2,1,0.836310625076,0,2.2756688583374025,14611518,0.836310625076,0.0,1,0.0,1,3.350234031676,SAT,,3.441,
5,2,1,0.739770174026,0,1.7976931348623157E308,7544537,0.739770174026,0.0,1,0.0,1,4.090004205702,SAT,,3.391,
6,3,1,0.873710870743,0,2.0182912338256838,7544537,0.873710870743,0.0,1,0.0,1,4.963715076445,SAT,,3.969,
7,2,1,0.723218202591,0,1.7976931348623157E308,16204493,0.723218202591,0.0,1,0.0,2,5.686933279036,SAT,,3.276,
8,4,1,0.696681499481,0,1.9994143951416015,2102443,0.696681499481,0.0,1,0.0,2,6.383614778517,SAT,,3.747,
9,4,1,0.797027111053,0,3.0899553764343257,14611518,0.797027111053,0.0,1,0.0,2,7.1806418895699995,SAT,,3.192,
10,4,1,0.808640241623,0,2.0538207519531246,16204493,0.808640241623,0.0,1,0.0,2,7.989282131193,SAT,,3.376,
11,2,1,0.734796285629,0,1.7976931348623157E308,2524237,0.734796285629,0.0,1,0.0,2,8.724078416822,SAT,,3.769,
12,5,1,0.667603969574,0,1.9910979736328125,14611518,0.667603969574,0.0,1,0.0,2,9.391682386395999,SAT,,3.668,
13,5,1,0.792587995529,0,3.1028093803405756,7544537,0.792587995529,0.0,1,0.0,2,10.184270381925,SAT,,3.246,
14,5,1,0.804175376892,0,2.0724446762084963,2524237,0.804175376892,0.0,1,0.0,2,10.988445758816999,SAT,,3.897,
15,5,1,0.662707328796,0,3.006612633514404,2102443,0.662707328796,0.0,1,0.0,2,11.651153087612999,SAT,,3.781,
16,5,1,0.690351247787,0,2.145093106079101,16204493,0.690351247787,0.0,1,0.0,2,12.341504335399998,SAT,,3.874,
17,5,1,0.763823986053,0,1.7976931348623157E308,2538554,0.763823986053,0.0,1,0.0,3,13.105328321452998,SAT,,3.298,
18,6,1,0.788187980652,0,1.9518714416503906,2524237,0.788187980652,0.0,1,0.0,3,13.893516302104997,SAT,,3.393,
19,5,1,0.752261638641,0,1.7976931348623157E308,13677107,0.752261638641,0.0,1,0.0,3,14.645777940745997,SAT,,3.775,
20,7,1,0.718391180038,0,1.9559676635742185,2102443,0.718391180038,0.0,1,0.0,3,15.364169120783997,SAT,,3.266,
21,7,1,0.738429546356,0,2.9313916671752924,13677107,0.738429546356,0.0,1,0.0,3,16.102598667139997,SAT,,3.768,
22,7,1,0.727017641068,0,1.9714326370239257,2524237,0.727017641068,0.0,1,0.0,3,16.829616308207996,SAT,,3.24,
23,7,1,0.727099180222,0,4.844975708770751,14611518,0.727099180222,0.0,1,0.0,3,17.556715488429997,SAT,,3.192,
24,7,1,0.711711883545,0,3.8997464645385738,16204493,0.711711883545,0.0,1,0.0,3,18.268427371974997,SAT,,2.99,
