Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,17.4941716194,0,1.7976931348623157E308,-1,17.4941716194,0.0,1,0.0,0,17.4941716194,SAT,,20.475,
2,2,1,14.9300429821,0,23.745024250793456,-1,14.9300429821,0.0,1,0.0,1,32.4242146015,SAT,,18.006,
3,3,1,19.2780528069,0,20.411656712341305,-1,19.2780528069,0.0,1,0.0,1,51.7022674084,SAT,,21.774,
4,4,1,22.9931135178,0,20.411656712341305,-1,22.9931135178,0.0,1,0.0,2,74.6953809262,SAT,,25.403,
5,5,1,16.9580795765,0,20.411656712341305,-1,16.9580795765,0.0,1,0.0,2,91.6534605027,SAT,,20.121,
6,6,1,24.5645775795,0,20.411656712341305,-1,24.5645775795,0.0,1,0.0,3,116.2180380822,SAT,,27.543,
7,7,1,12.1405723095,0,20.411656712341305,-1,12.1405723095,0.0,1,0.0,3,128.35861039169998,SAT,,15.018,
8,8,1,26.534740448,0,16.78534483795166,-1,26.534740448,0.0,1,0.0,4,154.8933508397,SAT,,29.2,
9,9,1,17.8415033817,0,16.78534483795166,-1,17.8415033817,0.0,1,0.0,4,172.73485422139998,SAT,,20.318,
10,10,1,23.2122371197,0,16.78534483795166,-1,23.2122371197,0.0,1,0.0,5,195.9470913411,SAT,,26.286,
11,11,1,19.8048603535,0,16.78534483795166,-1,19.8048603535,0.0,1,0.0,5,215.7519516946,SAT,,22.73,
12,12,1,25.5289816856,0,16.78534483795166,-1,25.5289816856,0.0,1,0.0,6,241.2809333802,SAT,,28.46,
13,13,1,20.2132463455,0,16.78534483795166,-1,20.2132463455,0.0,1,0.0,6,261.4941797257,SAT,,23.389,
14,14,1,24.5713610649,0,16.78534483795166,-1,24.5713610649,0.0,1,0.0,7,286.0655407906,SAT,,27.025,
15,15,1,18.9559748173,0,16.78534483795166,-1,18.9559748173,0.0,1,0.0,7,305.02151560789997,SAT,,21.834,
16,16,1,17.4768338203,0,16.78534483795166,-1,17.4768338203,0.0,1,0.0,8,322.49834942819996,SAT,,20.478,
17,17,1,22.0151412487,0,16.78534483795166,-1,22.0151412487,0.0,1,0.0,8,344.51349067689995,SAT,,24.415,
18,18,1,21.2457780838,0,16.78534483795166,-1,21.2457780838,0.0,1,0.0,9,365.75926876069997,SAT,,24.391,
19,19,1,21.4866466522,0,16.78534483795166,-1,21.4866466522,0.0,1,0.0,9,387.2459154129,SAT,,24.515,
20,20,1,17.2402522564,0,16.78534483795166,-1,17.2402522564,0.0,1,0.0,10,404.4861676693,SAT,,19.649,
21,21,1,20.0381498337,0,16.78534483795166,-1,20.0381498337,0.0,1,0.0,10,424.524317503,SAT,,23.113,
22,22,1,35.6645445824,0,16.78534483795166,-1,35.6645445824,0.0,1,0.0,11,460.18886208540005,SAT,,38.689,
23,23,1,24.281167984,0,16.78534483795166,-1,24.281167984,0.0,1,0.0,11,484.4700300694,SAT,,27.225,
24,24,1,19.3318219185,0,16.78534483795166,-1,19.3318219185,0.0,1,0.0,12,503.8018519879,SAT,,21.856,
25,25,1,35.021638155,0,16.78534483795166,-1,35.021638155,0.0,1,0.0,12,538.8234901429,SAT,,37.844,
26,26,1,13.8506486416,0,16.78534483795166,-1,13.8506486416,0.0,1,0.0,13,552.6741387845,SAT,,16.362,
27,27,1,15.4967637062,0,16.78534483795166,-1,15.4967637062,0.0,1,0.0,13,568.1709024907,SAT,,17.896,
28,28,1,26.3076765537,0,16.78534483795166,-1,26.3076765537,0.0,1,0.0,14,594.4785790444,SAT,,29.185,
29,29,1,23.4195702076,0,16.78534483795166,-1,23.4195702076,0.0,1,0.0,14,617.898149252,SAT,,26.32,
30,30,1,19.3681781292,0,16.78534483795166,-1,19.3681781292,0.0,1,0.0,15,637.2663273812001,SAT,,22.383,
31,31,1,23.1592757702,0,16.78534483795166,-1,23.1592757702,0.0,1,0.0,15,660.4256031514001,SAT,,25.702,
