"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Full Configuration","Predicted Performance (if available)",
"0.0"," 1.7976931348623157E308","0.0","1","0.0", " goal_bias='0.05', range='5.0'","NaN"
"9.71499655983"," 9.39893579483","12.224","1","0.31648124600000005", " goal_bias='0.05', range='5.0'","NaN"
"16.83936781134"," 6.82831382751","22.102","2","0.6124794450000001", " goal_bias='0.21311760591559092', range='6.578233535486315'","9.398935794829997"
"57.399802762650005"," 6.60815000534","74.454","6","1.049563605", " goal_bias='0.2419532190521808', range='4.3159196368385535'","9.948480939862003"
"199.47314418700995"," 5.90654778481","261.383","21","2.102729053", " goal_bias='0.4072730778941157', range='13.309111639862198'","8.524036886850903"
"479.5222933435699"," 5.90654778481","625.415","21","3.90307445", " goal_bias='0.4072730778941157', range='13.309111639862198'","7.236836131205094"
