Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,7.70866322517,0,1.7976931348623157E308,-1,7.70866322517,0.0,1,0.0,0,7.70866322517,SAT,,10.201,
2,2,1,8.13590979576,0,11.023862408447265,-1,8.13590979576,0.0,1,0.0,1,15.84457302093,SAT,,11.0,
3,3,1,7.92085957527,0,11.023862408447265,-1,7.92085957527,0.0,1,0.0,1,23.7654325962,SAT,,10.349,
4,4,1,7.39718484879,0,11.023862408447265,-1,7.39718484879,0.0,1,0.0,2,31.16261744499,SAT,,10.104,
5,5,1,7.74497723579,0,10.618941448974608,-1,7.74497723579,0.0,1,0.0,2,38.90759468078,SAT,,10.774,
6,6,1,7.45865392685,0,10.618941448974608,-1,7.45865392685,0.0,1,0.0,3,46.36624860763,SAT,,10.305,
7,7,1,8.0620136261,0,10.618941448974608,-1,8.0620136261,0.0,1,0.0,3,54.428262233729996,SAT,,10.574,
8,8,1,7.84880137444,0,10.618941448974608,-1,7.84880137444,0.0,1,0.0,4,62.277063608169996,SAT,,10.955,
9,9,1,7.36066365242,0,10.618941448974608,-1,7.36066365242,0.0,1,0.0,4,69.63772726059,SAT,,9.845,
10,10,1,8.03003096581,0,10.571462963867187,-1,8.03003096581,0.0,1,0.0,5,77.6677582264,SAT,,11.149,
11,11,1,7.63794636726,0,10.571462963867187,-1,7.63794636726,0.0,1,0.0,5,85.30570459366,SAT,,10.496,
12,12,1,7.62618398666,0,10.571462963867187,-1,7.62618398666,0.0,1,0.0,6,92.93188858031999,SAT,,10.647,
13,13,1,8.48641109467,0,10.571462963867187,-1,8.48641109467,0.0,1,0.0,6,101.41829967499,SAT,,11.378,
14,14,1,7.90733718872,0,10.571462963867187,-1,7.90733718872,0.0,1,0.0,7,109.32563686371,SAT,,10.747,
15,15,1,7.58153915405,0,10.571462963867187,-1,7.58153915405,0.0,1,0.0,7,116.90717601776001,SAT,,10.173,
16,16,1,7.90008592606,0,10.571462963867187,-1,7.90008592606,0.0,1,0.0,8,124.80726194382001,SAT,,10.931,
17,17,1,7.95750713348,0,10.571462963867187,-1,7.95750713348,0.0,1,0.0,8,132.7647690773,SAT,,11.073,
18,18,1,7.64587521553,0,10.571462963867187,-1,7.64587521553,0.0,1,0.0,9,140.41064429283,SAT,,10.529,
19,19,1,7.41538333893,0,10.571462963867187,-1,7.41538333893,0.0,1,0.0,9,147.82602763176,SAT,,10.377,
20,20,1,7.62024903297,0,10.571462963867187,-1,7.62024903297,0.0,1,0.0,10,155.44627666473002,SAT,,10.308,
21,21,1,7.61664557457,0,10.571462963867187,-1,7.61664557457,0.0,1,0.0,10,163.0629222393,SAT,,10.604,
22,22,1,7.71965122223,0,10.571462963867187,-1,7.71965122223,0.0,1,0.0,11,170.78257346153,SAT,,10.728,
23,23,1,7.4585518837,0,10.571462963867187,-1,7.4585518837,0.0,1,0.0,11,178.24112534523002,SAT,,10.477,
24,24,1,7.77029538155,0,10.571462963867187,-1,7.77029538155,0.0,1,0.0,12,186.01142072678002,SAT,,10.219,
25,25,1,7.86679673195,0,10.571462963867187,-1,7.86679673195,0.0,1,0.0,12,193.87821745873,SAT,,10.969,
26,26,1,7.37442374229,0,10.571462963867187,-1,7.37442374229,0.0,1,0.0,13,201.25264120102,SAT,,9.765,
27,27,1,7.17646169662,0,10.571462963867187,-1,7.17646169662,0.0,1,0.0,13,208.42910289764,SAT,,10.219,
28,28,1,7.69451236725,0,10.33200135116577,-1,7.69451236725,0.0,1,0.0,14,216.12361526489002,SAT,,10.802,
29,29,1,7.43618321419,0,10.33200135116577,-1,7.43618321419,0.0,1,0.0,14,223.55979847908003,SAT,,10.491,
