1: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='2', rewire_factor='200', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
12: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='46', rewire_factor='146', samples_per_batch='748', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
13: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='2', rewire_factor='162', samples_per_batch='399923', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
14: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='2', rewire_factor='200', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
15: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='2', rewire_factor='286', samples_per_batch='648156', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
16: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='95', rewire_factor='281', samples_per_batch='88', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
17: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='34', rewire_factor='281', samples_per_batch='353815', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
18: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='2', rewire_factor='152', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
19: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='75', rewire_factor='104', samples_per_batch='135327', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
20: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='19', rewire_factor='184', samples_per_batch='361130', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
21: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='61', rewire_factor='206', samples_per_batch='501', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
22: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='34', rewire_factor='178', samples_per_batch='805209', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
23: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='95', rewire_factor='281', samples_per_batch='88', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='0'
24: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='95', rewire_factor='110', samples_per_batch='187829', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
25: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='12', rewire_factor='217', samples_per_batch='553', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
26: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='79', rewire_factor='200', samples_per_batch='315661', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='0'
27: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='2', rewire_factor='178', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
28: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='24', rewire_factor='105', samples_per_batch='978632', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
29: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='2', rewire_factor='152', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
30: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='11', rewire_factor='150', samples_per_batch='152717', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
31: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='7', rewire_factor='118', samples_per_batch='114', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
32: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='77', rewire_factor='179', samples_per_batch='140761', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
33: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='94', rewire_factor='232', samples_per_batch='292', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
34: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='9', rewire_factor='197', samples_per_batch='221370', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
35: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='7', rewire_factor='102', samples_per_batch='114', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
36: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='90', rewire_factor='254', samples_per_batch='725933', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
37: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='61', rewire_factor='102', samples_per_batch='429', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
38: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='82', rewire_factor='158', samples_per_batch='229295', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
39: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='7', rewire_factor='114', samples_per_batch='114', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
40: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='89', rewire_factor='181', samples_per_batch='470747', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
41: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='7', rewire_factor='101', samples_per_batch='114', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
42: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='34', rewire_factor='299', samples_per_batch='145938', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
43: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='12', rewire_factor='174', samples_per_batch='144', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
44: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='64', rewire_factor='273', samples_per_batch='120101', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
45: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='2', rewire_factor='200', samples_per_batch='201', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
46: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='92', rewire_factor='175', samples_per_batch='183733', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
47: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='63', rewire_factor='239', samples_per_batch='245', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
48: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='24', rewire_factor='264', samples_per_batch='934455', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='0'
49: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='61', rewire_factor='102', samples_per_batch='55214', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='0'
50: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='58', rewire_factor='123', samples_per_batch='28370', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
51: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='61', rewire_factor='206', samples_per_batch='501', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
52: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='54', rewire_factor='221', samples_per_batch='45651', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
53: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='13', rewire_factor='126', samples_per_batch='312514', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
54: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='2', rewire_factor='217', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
55: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='52', rewire_factor='286', samples_per_batch='7654', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
56: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='2', rewire_factor='127', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
57: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='94', rewire_factor='104', samples_per_batch='541278', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
58: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='2', rewire_factor='118', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
59: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='77', rewire_factor='109', samples_per_batch='71314', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
60: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='83', rewire_factor='257', samples_per_batch='259', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
61: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='35', rewire_factor='141', samples_per_batch='83694', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='0'
62: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='83', rewire_factor='183', samples_per_batch='259', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
63: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='77', rewire_factor='246', samples_per_batch='680714', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='0'
64: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='93', rewire_factor='270', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='0'
65: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='10', rewire_factor='159', samples_per_batch='781660', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
66: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='32', rewire_factor='195', samples_per_batch='12133', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
67: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='42', rewire_factor='135', samples_per_batch='894143', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
68: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='95', rewire_factor='296', samples_per_batch='88', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='0'
69: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='84', rewire_factor='217', samples_per_batch='449951', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
70: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='65', rewire_factor='161', samples_per_batch='702308', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
71: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='1', rewire_factor='182', samples_per_batch='162014', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='0'
72: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='12', rewire_factor='174', samples_per_batch='144', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='0'
73: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='9', rewire_factor='234', samples_per_batch='421501', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
74: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='7', rewire_factor='179', samples_per_batch='742817', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
75: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='93', rewire_factor='213', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='0'
76: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='79', rewire_factor='171', samples_per_batch='162101', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
77: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='93', rewire_factor='213', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
78: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='26', rewire_factor='161', samples_per_batch='854599', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
79: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='2', rewire_factor='217', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
80: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='77', rewire_factor='280', samples_per_batch='395212', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
81: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='94', rewire_factor='232', samples_per_batch='292', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
82: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='84', rewire_factor='220', samples_per_batch='35694', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
83: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='42', rewire_factor='223', samples_per_batch='354', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
84: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='0', rewire_factor='299', samples_per_batch='360603', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
85: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='57', rewire_factor='101', samples_per_batch='367', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
86: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='37', rewire_factor='292', samples_per_batch='184906', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
87: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='99', rewire_factor='247', samples_per_batch='982874', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
88: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='61', rewire_factor='256', samples_per_batch='2765', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='0'
89: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='86', rewire_factor='148', samples_per_batch='273150', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
90: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='12', rewire_factor='209', samples_per_batch='144', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='1'
91: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='51', rewire_factor='289', samples_per_batch='222429', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
92: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='11', rewire_factor='142', samples_per_batch='595', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
93: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='83', rewire_factor='198', samples_per_batch='125632', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='0'
94: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='93', rewire_factor='211', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='0', use_k_nearest='0'
95: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='88', rewire_factor='160', samples_per_batch='949592', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
96: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='2', rewire_factor='257', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
97: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='51', rewire_factor='142', samples_per_batch='122277', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
98: delay_rewiring_to_first_solution='1', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='2', rewire_factor='208', samples_per_batch='100', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
99: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='1', prune_threshold_as_fractional_cost_change='79', rewire_factor='175', samples_per_batch='894749', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='0'
100: delay_rewiring_to_first_solution='0', drop_unconnected_samples_on_prune='0', prune_threshold_as_fractional_cost_change='12', rewire_factor='209', samples_per_batch='144', stop_on_each_solution_improvement='1', use_graph_pruning='1', use_k_nearest='1'
