Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,1.91198897362,0,1.7976931348623157E308,-1,1.91198897362,0.0,1,0.0,0,1.91198897362,SAT,,4.505,
2,2,1,1.80737280846,0,3.4881865013122555,-1,1.80737280846,0.0,1,0.0,1,3.71936178208,SAT,,4.908,
3,3,1,1.1723177433,0,3.352185486602783,-1,1.1723177433,0.0,1,0.0,1,4.89167952538,SAT,,4.318,
4,4,1,1.11294984818,0,2.526613282012939,-1,1.11294984818,0.0,1,0.0,2,6.00462937356,SAT,,4.212,
5,5,1,1.60484910011,0,2.449435948181152,-1,1.60484910011,0.0,1,0.0,2,7.60947847367,SAT,,4.334,
6,6,1,1.2737557888,0,2.449435948181152,-1,1.2737557888,0.0,1,0.0,3,8.883234262470001,SAT,,4.207,
7,7,1,1.40064263344,0,2.449435948181152,-1,1.40064263344,0.0,1,0.0,3,10.283876895910002,SAT,,4.126,
8,8,1,1.23398852348,0,2.449435948181152,-1,1.23398852348,0.0,1,0.0,4,11.517865419390002,SAT,,4.001,
9,9,1,1.15756487846,0,2.449435948181152,-1,1.15756487846,0.0,1,0.0,4,12.675430297850003,SAT,,4.352,
10,10,1,1.24183058739,0,2.449435948181152,-1,1.24183058739,0.0,1,0.0,5,13.917260885240003,SAT,,4.512,
