Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
27,9,1,859.118408203,0,1933.9829025733945,10213548,859.118408203,0.0,1,0.0,4,20768.786621093,SAT,,3.466,
28,9,1,727.989990234,0,817.1289719093321,2076346,727.989990234,0.0,1,0.0,4,21496.776611327,SAT,,3.792,
29,8,1,803.711181641,0,1.7976931348623157E308,799529,803.711181641,0.0,1,0.0,5,22300.487792968,SAT,,3.216,
30,10,1,736.974121094,0,962.2202841270446,10213548,736.974121094,0.0,1,0.0,5,23037.461914062,SAT,,3.265,
31,10,1,700.668212891,0,1926.5918924797056,8066090,700.668212891,0.0,1,0.0,5,23738.130126953,SAT,,3.668,
32,10,1,747.630371094,0,1015.7232157218932,11657542,747.630371094,0.0,1,0.0,5,24485.760498047002,SAT,,3.771,
33,10,1,754.643554688,0,3888.679666088867,799529,754.643554688,0.0,1,0.0,5,25240.404052735,SAT,,3.869,
34,10,1,649.681884766,0,2907.643044995117,14601962,649.681884766,0.0,1,0.0,5,25890.085937501,SAT,,3.667,
35,10,1,797.574951172,0,2063.0565947998043,2076346,797.574951172,0.0,1,0.0,5,26687.660888673,SAT,,3.868,
36,10,1,652.353759766,0,1026.2091582763671,1008424,652.353759766,0.0,1,0.0,5,27340.014648439,SAT,,3.548,
37,10,1,869.494628906,0,3061.806219242859,16711930,869.494628906,0.0,1,0.0,5,28209.509277344998,SAT,,3.892,
38,10,1,850.895263672,0,1931.4632016647336,13604892,850.895263672,0.0,1,0.0,5,29060.404541016997,SAT,,3.264,
39,10,1,702.554199219,0,825.2993588912963,2468361,702.554199219,0.0,1,0.0,5,29762.958740235998,SAT,,3.591,
40,8,1,627.735839844,0,1.7976931348623157E308,10787665,627.735839844,0.0,1,0.0,5,30390.69458008,SAT,,3.492,
41,11,1,797.953369141,0,949.0238204467772,2076346,797.953369141,0.0,1,0.0,5,31188.647949221,SAT,,3.772,
42,8,1,968.736816406,0,1.7976931348623157E308,707240,968.736816406,0.0,1,0.0,6,32157.384765626997,SAT,,3.421,
43,12,1,887.742919922,0,974.9685412872313,16711930,887.742919922,0.0,1,0.0,6,33045.127685549,SAT,,3.871,
44,8,1,734.800537109,0,1.7976931348623157E308,16097947,734.800537109,0.0,1,0.0,6,33779.928222657996,SAT,,3.667,
45,13,1,598.959472656,0,973.528137825775,14601962,598.959472656,0.0,1,0.0,6,34378.887695314,SAT,,3.671,
46,13,1,885.154785156,0,2139.9344977844235,10787665,885.154785156,0.0,1,0.0,6,35264.04248047,SAT,,3.767,
47,13,1,796.326660156,0,989.2332770812986,2076346,796.326660156,0.0,1,0.0,6,36060.369140626004,SAT,,3.195,
48,8,1,887.809814453,0,1.7976931348623157E308,7093848,887.809814453,0.0,1,0.0,7,36948.178955079005,SAT,,3.943,
49,14,1,754.564697266,0,986.5015111434935,8066090,754.564697266,0.0,1,0.0,7,37702.74365234501,SAT,,3.692,
50,14,1,700.59765625,0,1976.567824505615,1008424,700.59765625,0.0,1,0.0,7,38403.34130859501,SAT,,3.692,
51,14,1,796.21484375,0,1065.790871380615,799529,796.21484375,0.0,1,0.0,7,39199.55615234501,SAT,,3.692,
52,14,1,754.959960938,0,3972.71241536026,16711930,754.959960938,0.0,1,0.0,7,39954.51611328301,SAT,,3.167,
53,14,1,863.893554688,0,2991.2644661415097,11657542,863.893554688,0.0,1,0.0,7,40818.40966797101,SAT,,3.19,
54,14,1,801.921875,0,1868.2028450477596,13604892,801.921875,0.0,1,0.0,7,41620.33154297101,SAT,,3.691,
55,14,1,828.923095703,0,825.7044075477598,2076346,828.923095703,0.0,1,0.0,7,42449.254638674014,SAT,,3.792,
56,8,1,769.934814453,0,1.7976931348623157E308,8559569,769.934814453,0.0,1,0.0,7,43219.189453127015,SAT,,3.667,
57,15,1,796.361816406,0,987.5292673576354,10787665,796.361816406,0.0,1,0.0,7,44015.55126953302,SAT,,3.767,
58,8,1,735.976074219,0,1.7976931348623157E308,10302941,735.976074219,0.0,1,0.0,8,44751.527343752015,SAT,,3.241,
59,16,1,925.475097656,0,985.6694065559386,14601962,925.475097656,0.0,1,0.0,8,45677.00244140802,SAT,,3.792,
60,8,1,690.016357422,0,1.7976931348623157E308,11492009,690.016357422,0.0,1,0.0,8,46367.01879883002,SAT,,3.691,
61,17,1,719.537353516,0,980.5137868392943,13604892,719.537353516,0.0,1,0.0,8,47086.55615234602,SAT,,3.674,
62,17,1,700.766601562,0,2004.1401984680174,2468361,700.766601562,0.0,1,0.0,8,47787.32275390802,SAT,,3.691,
63,17,1,768.159179688,0,1093.1436164367674,16097947,768.159179688,0.0,1,0.0,8,48555.48193359602,SAT,,3.872,
64,17,1,673.036132812,0,4012.586626480865,11492009,673.036132812,0.0,1,0.0,8,49228.51806640802,SAT,,3.67,
65,17,1,722.076660156,0,3137.6396538246154,16711930,722.076660156,0.0,1,0.0,8,49950.59472656402,SAT,,3.165,
