Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,1.19257616997,0,1.7976931348623157E308,-1,1.19257616997,0.0,1,0.0,0,1.19257616997,SAT,,4.562,
2,2,1,1.30072569847,0,2.5529498565673823,-1,1.30072569847,0.0,1,0.0,1,2.4933018684399997,SAT,,4.477,
3,3,1,1.51988077164,0,2.5529498565673823,-1,1.51988077164,0.0,1,0.0,1,4.01318264008,SAT,,4.582,
4,4,1,1.13402676582,0,2.5529498565673823,-1,1.13402676582,0.0,1,0.0,2,5.1472094059,SAT,,3.685,
5,5,1,1.23593211174,0,2.4768350112915036,-1,1.23593211174,0.0,1,0.0,2,6.38314151764,SAT,,3.972,
6,6,1,1.18190312386,0,2.4768350112915036,-1,1.18190312386,0.0,1,0.0,3,7.5650446415,SAT,,3.847,
7,7,1,1.35684370995,0,2.4768350112915036,-1,1.35684370995,0.0,1,0.0,3,8.92188835145,SAT,,4.517,
8,8,1,1.33070731163,0,2.4768350112915036,-1,1.33070731163,0.0,1,0.0,4,10.252595663080001,SAT,,4.429,
9,9,1,1.19169473648,0,2.4768350112915036,-1,1.19169473648,0.0,1,0.0,4,11.444290399560002,SAT,,4.25,
10,10,1,1.29746127129,0,2.4768350112915036,-1,1.29746127129,0.0,1,0.0,5,12.741751670850002,SAT,,3.799,
11,11,1,1.36706018448,0,2.4768350112915036,-1,1.36706018448,0.0,1,0.0,5,14.108811855330002,SAT,,4.456,
12,12,1,1.08664512634,0,2.4768350112915036,-1,1.08664512634,0.0,1,0.0,6,15.195456981670002,SAT,,4.078,
13,13,1,1.11047530174,0,2.4152391899108885,-1,1.11047530174,0.0,1,0.0,6,16.30593228341,SAT,,3.8,
14,14,1,1.18303394318,0,2.4152391899108885,-1,1.18303394318,0.0,1,0.0,7,17.48896622659,SAT,,4.305,
15,15,1,1.12817454338,0,2.4152391899108885,-1,1.12817454338,0.0,1,0.0,7,18.61714076997,SAT,,4.149,
16,16,1,1.01196980476,0,2.4152391899108885,-1,1.01196980476,0.0,1,0.0,8,19.62911057473,SAT,,4.302,
17,17,1,1.1988260746,0,2.318160961914062,-1,1.1988260746,0.0,1,0.0,8,20.82793664933,SAT,,3.747,
