1: range='5.0'
2: range='8.657184100840016'
3: range='1.6330810045165545'
4: range='7.946539605138231'
5: range='3.4183741357728605'
6: range='11.60685519899813'
7: range='3.0336548482822425'
8: range='6.3613310414119555'
9: range='6.986497937662572'
10: range='7.456868604214814'
11: range='9.620177447969828'
12: range='8.83510098899998'
13: range='5.685817096679314'
14: range='7.582936764143182'
15: range='4.738850717054381'
16: range='7.616283204614527'
17: range='5.357852387734484'
18: range='7.67016142681694'
19: range='9.74512935674632'
20: range='7.639749048760433'
21: range='9.354054322809104'
22: range='7.623579243759964'
23: range='9.500437217186988'
24: range='4.359289657323337'
25: range='6.833294750560701'
26: range='4.226070868497752'
27: range='8.405509155607133'
28: range='3.9436304812520206'
29: range='7.8909124430254876'
30: range='3.876630591615'
31: range='5.2640029206134225'
32: range='3.743923866194626'
33: range='12.435879259474653'
34: range='3.6547965205616033'
35: range='1.949047543603108'
36: range='3.606082067003424'
37: range='11.283927744988665'
38: range='3.5629496192610937'
39: range='6.449720399313161'
40: range='3.594066050604359'
41: range='14.34119397735583'
42: range='3.5895384433794666'
43: range='11.057692989484945'
44: range='3.591895626054082'
45: range='14.761223050393223'
46: range='4.8292793332109945'
47: range='14.899523468476264'
48: range='4.882161062723483'
49: range='5.6961163016976055'
50: range='4.937451112967125'
