Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,4.57116770744,0,1.7976931348623157E308,-1,4.57116770744,0.0,1,0.0,0,4.57116770744,SAT,,6.987,
2,2,1,5.10144257545,0,6.945118855285644,-1,5.10144257545,0.0,1,0.0,1,9.67261028289,SAT,,7.986,
3,3,1,5.15277004242,0,6.945118855285644,-1,5.15277004242,0.0,1,0.0,1,14.82538032531,SAT,,8.138,
4,4,1,5.16798973083,0,6.945118855285644,-1,5.16798973083,0.0,1,0.0,2,19.99337005614,SAT,,7.987,
5,5,1,4.90976405144,0,6.945118855285644,-1,4.90976405144,0.0,1,0.0,2,24.90313410758,SAT,,7.469,
6,6,1,5.76037454605,0,6.945118855285644,-1,5.76037454605,0.0,1,0.0,3,30.663508653630004,SAT,,8.349,
7,7,1,4.83701682091,0,6.945118855285644,-1,4.83701682091,0.0,1,0.0,3,35.500525474540005,SAT,,7.89,
8,8,1,4.77726650238,0,6.945118855285644,-1,4.77726650238,0.0,1,0.0,4,40.27779197692001,SAT,,7.335,
9,9,1,4.69532418251,0,6.945118855285644,-1,4.69532418251,0.0,1,0.0,4,44.973116159430006,SAT,,7.183,
10,10,1,4.74697470665,0,6.945118855285644,-1,4.74697470665,0.0,1,0.0,5,49.72009086608001,SAT,,7.763,
11,11,1,5.49542331696,0,6.945118855285644,-1,5.49542331696,0.0,1,0.0,5,55.21551418304001,SAT,,7.89,
12,12,1,5.42496991158,0,6.945118855285644,-1,5.42496991158,0.0,1,0.0,6,60.64048409462001,SAT,,7.92,
13,13,1,4.52718472481,0,6.945118855285644,-1,4.52718472481,0.0,1,0.0,6,65.16766881943,SAT,,7.184,
14,14,1,4.74412870407,0,6.887940357971191,-1,4.74412870407,0.0,1,0.0,7,69.91179752350001,SAT,,7.234,
15,15,1,4.50329613686,0,6.887940357971191,-1,4.50329613686,0.0,1,0.0,7,74.41509366036001,SAT,,7.585,
16,16,1,4.68860149384,0,6.8568851936340325,-1,4.68860149384,0.0,1,0.0,8,79.10369515420001,SAT,,7.642,
17,17,1,4.42992949486,0,6.8568851936340325,-1,4.42992949486,0.0,1,0.0,8,83.53362464906002,SAT,,7.486,
18,18,1,5.01689982414,0,6.76150917892456,-1,5.01689982414,0.0,1,0.0,9,88.55052447320001,SAT,,7.94,
19,19,1,5.01665687561,0,6.76150917892456,-1,5.01665687561,0.0,1,0.0,9,93.56718134881001,SAT,,7.989,
20,20,1,5.0494582653,0,6.76150917892456,-1,5.0494582653,0.0,1,0.0,10,98.61663961411001,SAT,,8.142,
21,21,1,5.38884067535,0,6.76150917892456,-1,5.38884067535,0.0,1,0.0,10,104.00548028946001,SAT,,8.386,
22,22,1,4.76366615295,0,6.76150917892456,-1,4.76366615295,0.0,1,0.0,11,108.76914644241,SAT,,7.337,
23,23,1,5.06219267845,0,6.76150917892456,-1,5.06219267845,0.0,1,0.0,11,113.83133912086001,SAT,,8.012,
24,24,1,4.36695480347,0,6.76150917892456,-1,4.36695480347,0.0,1,0.0,12,118.19829392433,SAT,,7.357,
25,25,1,4.89079523087,0,6.679641770172118,-1,4.89079523087,0.0,1,0.0,12,123.0890891552,SAT,,7.913,
26,26,1,4.48601818085,0,6.679641770172118,-1,4.48601818085,0.0,1,0.0,13,127.57510733605,SAT,,7.067,
27,27,1,4.97178053856,0,6.679641770172118,-1,4.97178053856,0.0,1,0.0,13,132.54688787461,SAT,,7.409,
28,28,1,4.57679033279,0,6.679641770172118,-1,4.57679033279,0.0,1,0.0,14,137.12367820740002,SAT,,7.692,
29,29,1,4.88346290588,0,6.679641770172118,-1,4.88346290588,0.0,1,0.0,14,142.00714111328003,SAT,,7.885,
30,30,1,4.69245553017,0,6.679641770172118,-1,4.69245553017,0.0,1,0.0,15,146.69959664345004,SAT,,7.734,
31,31,1,4.77537822723,0,6.679641770172118,-1,4.77537822723,0.0,1,0.0,15,151.47497487068003,SAT,,7.588,
32,32,1,4.35069656372,0,6.679641770172118,-1,4.35069656372,0.0,1,0.0,16,155.82567143440002,SAT,,7.458,
33,33,1,5.23054766655,0,6.658506058502197,-1,5.23054766655,0.0,1,0.0,16,161.05621910095002,SAT,,7.681,
34,34,1,4.51433134079,0,6.658506058502197,-1,4.51433134079,0.0,1,0.0,17,165.57055044174,SAT,,6.928,
35,35,1,4.79087734222,0,6.658506058502197,-1,4.79087734222,0.0,1,0.0,17,170.36142778396,SAT,,7.185,
36,36,1,4.42618131638,0,6.658506058502197,-1,4.42618131638,0.0,1,0.0,18,174.78760910034,SAT,,7.352,
37,37,1,4.99149632454,0,6.658506058502197,-1,4.99149632454,0.0,1,0.0,18,179.77910542488002,SAT,,8.081,
38,38,1,4.79030442238,0,6.658506058502197,-1,4.79030442238,0.0,1,0.0,19,184.56940984726,SAT,,7.131,
39,39,1,4.42774319649,0,6.658506058502197,-1,4.42774319649,0.0,1,0.0,19,188.99715304375002,SAT,,7.28,
40,40,1,4.59519696236,0,6.658506058502197,-1,4.59519696236,0.0,1,0.0,20,193.59235000611002,SAT,,7.555,
41,41,1,5.54333019257,0,6.658506058502197,-1,5.54333019257,0.0,1,0.0,20,199.13568019868003,SAT,,8.509,
42,42,1,4.69745779037,0,6.658506058502197,-1,4.69745779037,0.0,1,0.0,21,203.83313798905004,SAT,,7.258,
43,43,1,5.16418838501,0,6.658506058502197,-1,5.16418838501,0.0,1,0.0,21,208.99732637406004,SAT,,8.133,
44,44,1,4.49276852608,0,6.658506058502197,-1,4.49276852608,0.0,1,0.0,22,213.49009490014004,SAT,,7.582,
45,45,1,5.35350966454,0,6.658506058502197,-1,5.35350966454,0.0,1,0.0,22,218.84360456468005,SAT,,8.382,
46,46,1,4.28656196594,0,6.658506058502197,-1,4.28656196594,0.0,1,0.0,23,223.13016653062004,SAT,,6.852,
47,47,1,5.36390304565,0,6.5751310813903805,-1,5.36390304565,0.0,1,0.0,23,228.49406957627005,SAT,,7.881,
48,48,1,4.49085021019,0,6.5751310813903805,-1,4.49085021019,0.0,1,0.0,24,232.98491978646004,SAT,,7.555,
49,49,1,4.47539496422,0,6.5751310813903805,-1,4.47539496422,0.0,1,0.0,24,237.46031475068003,SAT,,6.906,
50,50,1,4.20862007141,0,6.5751310813903805,-1,4.20862007141,0.0,1,0.0,25,241.66893482209002,SAT,,7.257,
