1,1.0,1.0,0.024752475247524754,0.5,9.95E-5,1.0,2.0,1.0,2.0
2,2.0,2.0,0.09405940594059406,0.5,0.3733325,1.0,2.0,1.0,2.0
3,2.0,1.0,0.6584158415841584,0.7587064676616916,0.8308995,1.0,1.0,2.0,2.0
