Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,688.512695312,0,1.7976931348623157E308,13727781,688.512695312,0.0,1,0.0,0,688.512695312,SAT,,3.121,
2,1,1,697.229248047,0,1.7976931348623157E308,16368566,697.229248047,0.0,1,0.0,1,1385.741943359,SAT,,3.192,
3,2,1,742.556884766,0,901.7348637092589,16368566,742.556884766,0.0,1,0.0,1,2128.298828125,SAT,,3.871,
4,1,1,829.7578125,0,1.7976931348623157E308,651704,829.7578125,0.0,1,0.0,1,2958.056640625,SAT,,3.948,
5,3,1,814.592529297,0,961.0524951446532,13727781,814.592529297,0.0,1,0.0,1,3772.649169922,SAT,,3.973,
6,1,1,685.499267578,0,1.7976931348623157E308,6596510,685.499267578,0.0,1,0.0,2,4458.1484375,SAT,,3.769,
7,4,1,767.981933594,0,943.8272831428526,13727781,767.981933594,0.0,1,0.0,2,5226.130371094,SAT,,3.848,
8,1,1,762.950439453,0,1.7976931348623157E308,12683018,762.950439453,0.0,1,0.0,2,5989.0808105470005,SAT,,3.367,
9,5,1,732.618896484,0,953.629460381317,13727781,732.618896484,0.0,1,0.0,2,6721.699707031001,SAT,,3.15,
10,5,1,703.588134766,0,1906.4812157142637,6596510,703.588134766,0.0,1,0.0,2,7425.2878417970005,SAT,,3.07,
11,5,1,823.119140625,0,991.8166405189513,651704,823.119140625,0.0,1,0.0,2,8248.406982422,SAT,,3.257,
12,1,1,889.588867188,0,1.7976931348623157E308,1779394,889.588867188,0.0,1,0.0,3,9137.99584961,SAT,,3.819,
13,6,1,718.060791016,0,987.6025716293334,16368566,718.060791016,0.0,1,0.0,3,9856.056640626,SAT,,3.768,
14,6,1,937.224609375,0,2027.3260865676878,1779394,937.224609375,0.0,1,0.0,3,10793.281250001,SAT,,3.441,
15,6,1,733.758056641,0,808.9340943801878,651704,733.758056641,0.0,1,0.0,3,11527.039306642,SAT,,3.697,
16,1,1,840.295898438,0,1.7976931348623157E308,6706767,840.295898438,0.0,1,0.0,3,12367.33520508,SAT,,3.291,
17,7,1,672.122558594,0,1002.7146711814879,651704,672.122558594,0.0,1,0.0,3,13039.457763674,SAT,,3.191,
18,7,1,746.174560547,0,2132.382087372589,1779394,746.174560547,0.0,1,0.0,3,13785.632324221,SAT,,3.065,
19,7,1,867.295898438,0,1162.3551586616516,13727781,867.295898438,0.0,1,0.0,3,14652.928222659,SAT,,3.968,
20,7,1,706.088867188,0,4041.7239754188536,16368566,706.088867188,0.0,1,0.0,3,15359.017089847,SAT,,3.271,
21,7,1,580.960693359,0,3123.8084480751036,12683018,580.960693359,0.0,1,0.0,3,15939.977783206,SAT,,3.578,
22,7,1,842.347412109,0,2368.559546707916,6706767,842.347412109,0.0,1,0.0,3,16782.325195315,SAT,,3.241,
23,7,1,779.450195312,0,1273.5079109657286,6596510,779.450195312,0.0,1,0.0,3,17561.775390627,SAT,,3.692,
24,7,1,867.641601562,0,1.7976931348623157E308,10595198,867.641601562,0.0,1,0.0,4,18429.416992189002,SAT,,3.87,
25,8,1,701.440917969,0,986.0908909309386,12683018,701.440917969,0.0,1,0.0,4,19130.857910158004,SAT,,3.248,
26,8,1,784.996826172,0,2044.3968781936644,10595198,784.996826172,0.0,1,0.0,4,19915.854736330002,SAT,,3.191,
27,8,1,821.326904297,0,1023.9010041702269,651704,821.326904297,0.0,1,0.0,4,20737.181640627,SAT,,3.793,
28,7,1,730.581787109,0,1.7976931348623157E308,1057224,730.581787109,0.0,1,0.0,4,21467.763427736,SAT,,3.692,
29,9,1,963.690185547,0,982.1651172149657,10595198,963.690185547,0.0,1,0.0,4,22431.453613283,SAT,,3.376,
30,7,1,838.723876953,0,1.7976931348623157E308,233330,838.723876953,0.0,1,0.0,5,23270.177490236,SAT,,3.329,
31,10,1,838.671875,0,993.0829694259642,13727781,838.671875,0.0,1,0.0,5,24108.849365236,SAT,,3.341,
32,7,1,802.08984375,0,1.7976931348623157E308,6844903,802.08984375,0.0,1,0.0,5,24910.939208986,SAT,,3.874,
33,11,1,690.188720703,0,997.6862810600279,6596510,690.188720703,0.0,1,0.0,5,25601.127929689002,SAT,,3.246,
34,11,1,849.900146484,0,2093.8109050262447,10595198,849.900146484,0.0,1,0.0,5,26451.028076173003,SAT,,3.19,
35,11,1,782.727050781,0,988.9407145965574,6706767,782.727050781,0.0,1,0.0,5,27233.755126954,SAT,,3.189,
36,7,1,820.258300781,0,1.7976931348623157E308,11622991,820.258300781,0.0,1,0.0,6,28054.013427735,SAT,,3.32,
37,12,1,829.806640625,0,1003.4906238067625,6706767,829.806640625,0.0,1,0.0,6,28883.82006836,SAT,,3.878,
38,7,1,668.515136719,0,1.7976931348623157E308,2296908,668.515136719,0.0,1,0.0,6,29552.335205079,SAT,,3.77,
39,13,1,854.273681641,0,993.2276736724853,6844903,854.273681641,0.0,1,0.0,6,30406.60888672,SAT,,3.872,
40,7,1,686.616210938,0,1.7976931348623157E308,13826059,686.616210938,0.0,1,0.0,7,31093.225097658,SAT,,3.773,
41,2,1,876.270019531,0,1005.8980976570128,12683018,876.270019531,0.0,1,0.0,7,31969.495117189,SAT,,3.968,
42,7,1,887.519042969,0,1.7976931348623157E308,8831521,887.519042969,0.0,1,0.0,7,32857.014160157996,SAT,,3.342,
43,14,1,914.968261719,0,997.356052922058,13727781,914.968261719,0.0,1,0.0,7,33771.98242187699,SAT,,3.793,
44,7,1,910.013916016,0,1.7976931348623157E308,203022,910.013916016,0.0,1,0.0,8,34681.996337893,SAT,,3.968,
45,15,1,751.121337891,0,1009.0225925910948,11622991,751.121337891,0.0,1,0.0,8,35433.117675784,SAT,,3.767,
46,15,1,718.977783203,0,2048.6074372756957,6596510,718.977783203,0.0,1,0.0,8,36152.095458987,SAT,,3.767,
47,15,1,718.750488281,0,1113.936319111633,10595198,718.750488281,0.0,1,0.0,8,36870.845947268004,SAT,,3.768,
48,15,1,747.358154297,0,4211.645853470612,233330,747.358154297,0.0,1,0.0,8,37618.204101565,SAT,,3.189,
49,15,1,940.976806641,0,3240.080252884674,1057224,940.976806641,0.0,1,0.0,8,38559.180908206006,SAT,,3.391,
50,15,1,747.645507812,0,2016.8104042518614,12683018,747.645507812,0.0,1,0.0,8,39306.826416018004,SAT,,3.191,
51,15,1,801.639892578,0,1044.8712440956115,651704,801.639892578,0.0,1,0.0,8,40108.466308596006,SAT,,3.291,
52,15,1,794.091796875,0,8066.909719513702,203022,794.091796875,0.0,1,0.0,8,40902.558105471006,SAT,,3.191,
53,15,1,750.699462891,0,7034.590383576202,16368566,750.699462891,0.0,1,0.0,8,41653.25756836201,SAT,,3.673,
54,15,1,818.291015625,0,6058.681081818389,8831521,818.291015625,0.0,1,0.0,8,42471.54858398701,SAT,,3.265,
55,15,1,727.151855469,0,4994.902761505889,6844903,727.151855469,0.0,1,0.0,8,43198.700439456006,SAT,,3.767,
56,15,1,800.984619141,0,4049.6053493965146,6706767,800.984619141,0.0,1,0.0,8,43999.68505859701,SAT,,3.87,
57,15,1,789.696533203,0,3008.325344513702,13727781,789.696533203,0.0,1,0.0,8,44789.38159180001,SAT,,3.867,
58,15,1,830.186035156,0,1981.7198513496396,13826059,830.186035156,0.0,1,0.0,8,45619.56762695601,SAT,,3.292,
59,15,1,768.833007812,0,902.4780056465147,2296908,768.833007812,0.0,1,0.0,8,46388.40063476801,SAT,,3.29,
60,7,1,641.378662109,0,1.7976931348623157E308,980981,641.378662109,0.0,1,0.0,8,47029.77929687701,SAT,,3.09,
61,16,1,875.294433594,0,998.773902367401,11622991,875.294433594,0.0,1,0.0,8,47905.073730471006,SAT,,3.39,
62,7,1,718.984130859,0,1.7976931348623157E308,3908577,718.984130859,0.0,1,0.0,9,48624.05786133,SAT,,3.341,
63,17,1,794.195068359,0,995.2687947738646,13727781,794.195068359,0.0,1,0.0,9,49418.252929689,SAT,,3.792,
64,7,1,833.692871094,0,1.7976931348623157E308,12399647,833.692871094,0.0,1,0.0,9,50251.945800782996,SAT,,3.692,
65,18,1,707.361083984,0,999.9811398017882,6596510,707.361083984,0.0,1,0.0,9,50959.30688476699,SAT,,3.089,
66,18,1,768.771240234,0,2078.371407746124,980981,768.771240234,0.0,1,0.0,9,51728.07812500099,SAT,,3.17,
67,18,1,750.882080078,0,1078.9687954414367,13727781,750.882080078,0.0,1,0.0,9,52478.96020507899,SAT,,3.793,
68,18,1,794.330078125,0,4098.7414468276975,12399647,794.330078125,0.0,1,0.0,9,53273.29028320399,SAT,,3.767,
69,18,1,725.62890625,0,3066.1123452651977,2296908,725.62890625,0.0,1,0.0,9,53998.91918945399,SAT,,3.266,
