Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,3.77539968491,0,1.7976931348623157E308,-1,3.77539968491,0.0,1,0.0,0,3.77539968491,SAT,,6.458,
2,2,1,3.88454818726,0,5.910620735931396,-1,3.88454818726,0.0,1,0.0,1,7.65994787217,SAT,,6.404,
3,3,1,3.82801222801,0,5.910620735931396,-1,3.82801222801,0.0,1,0.0,1,11.48796010018,SAT,,6.78,
4,4,1,3.78521323204,0,5.910620735931396,-1,3.78521323204,0.0,1,0.0,2,15.27317333222,SAT,,6.263,
5,5,1,3.90791988373,0,5.910620735931396,-1,3.90791988373,0.0,1,0.0,2,19.18109321595,SAT,,6.48,
6,6,1,4.25618052483,0,5.910620735931396,-1,4.25618052483,0.0,1,0.0,3,23.43727374078,SAT,,7.131,
7,7,1,3.95767879486,0,5.910620735931396,-1,3.95767879486,0.0,1,0.0,3,27.39495253564,SAT,,6.983,
8,8,1,3.45148730278,0,5.910620735931396,-1,3.45148730278,0.0,1,0.0,4,30.84643983842,SAT,,6.454,
9,9,1,3.83439493179,0,5.489534329223632,-1,3.83439493179,0.0,1,0.0,4,34.68083477021,SAT,,6.586,
10,10,1,4.10949325562,0,5.489534329223632,-1,4.10949325562,0.0,1,0.0,5,38.79032802583,SAT,,7.26,
11,11,1,3.56333136559,0,5.489534329223632,-1,3.56333136559,0.0,1,0.0,5,42.35365939142,SAT,,6.481,
12,12,1,3.93615555763,0,5.489534329223632,-1,3.93615555763,0.0,1,0.0,6,46.289814949050005,SAT,,6.931,
13,13,1,3.80342149734,0,5.489534329223632,-1,3.80342149734,0.0,1,0.0,6,50.09323644639,SAT,,6.158,
14,14,1,3.76568722725,0,5.489534329223632,-1,3.76568722725,0.0,1,0.0,7,53.85892367364,SAT,,6.884,
15,15,1,3.88568258286,0,5.489534329223632,-1,3.88568258286,0.0,1,0.0,7,57.7446062565,SAT,,6.983,
16,16,1,3.88586974144,0,5.489534329223632,-1,3.88586974144,0.0,1,0.0,8,61.630475997939996,SAT,,6.228,
17,17,1,3.83795237541,0,5.489534329223632,-1,3.83795237541,0.0,1,0.0,8,65.46842837335,SAT,,6.888,
18,18,1,4.07311844826,0,5.489534329223632,-1,4.07311844826,0.0,1,0.0,9,69.54154682161,SAT,,7.131,
19,19,1,3.8659696579,0,5.489534329223632,-1,3.8659696579,0.0,1,0.0,9,73.40751647951,SAT,,6.781,
20,20,1,3.55466747284,0,5.489534329223632,-1,3.55466747284,0.0,1,0.0,10,76.96218395234999,SAT,,6.456,
21,21,1,3.56268572807,0,5.489534329223632,-1,3.56268572807,0.0,1,0.0,10,80.52486968041998,SAT,,5.976,
22,22,1,3.75565814972,0,5.489534329223632,-1,3.75565814972,0.0,1,0.0,11,84.28052783013999,SAT,,6.243,
23,23,1,3.78219842911,0,5.489534329223632,-1,3.78219842911,0.0,1,0.0,11,88.06272625924998,SAT,,6.684,
24,24,1,3.94062399864,0,5.489534329223632,-1,3.94062399864,0.0,1,0.0,12,92.00335025788999,SAT,,6.429,
25,25,1,4.18574666977,0,5.489534329223632,-1,4.18574666977,0.0,1,0.0,12,96.18909692765999,SAT,,6.679,
26,26,1,4.39514780045,0,5.489534329223632,-1,4.39514780045,0.0,1,0.0,13,100.58424472811,SAT,,7.463,
