Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,8.07108998299,0,1.7976931348623157E308,-1,8.07108998299,0.0,1,0.0,0,8.07108998299,SAT,,11.128,
2,2,1,18.4756915569,0,11.495017193603513,-1,18.4756915569,0.0,1,0.0,1,26.54678153989,SAT,,21.064,
3,3,1,0.362419605255,0,11.495017193603513,-1,0.362419605255,0.0,1,0.0,1,26.909201145144998,SAT,,3.366,
4,4,1,0.357682466507,0,1.4737466323852537,-1,0.357682466507,0.0,1,0.0,2,27.266883611652,SAT,,3.321,
5,5,1,0.351891994476,0,1.4675874221801757,-1,0.351891994476,0.0,1,0.0,2,27.618775606127997,SAT,,3.34,
6,6,1,0.354074954987,0,1.4600607383728028,-1,0.354074954987,0.0,1,0.0,2,27.972850561114996,SAT,,3.372,
