1,1.0,1.0,0.024752475247524754,0.5,9.95E-5,1.0,2.0,1.0,2.0
2,1.0,2.0,0.034653465346534656,0.5149253731343284,0.9111975,1.0,1.0,1.0,2.0
3,1.0,2.0,0.2623762376237624,0.14676616915422885,0.3335335,1.0,1.0,2.0,2.0
