1,1.0,1.0,0.024752475247524754,0.5,9.95E-5,1.0,2.0,1.0,2.0
2,1.0,2.0,0.034653465346534656,0.5149253731343284,0.9111975,1.0,1.0,1.0,2.0
3,1.0,2.0,0.2623762376237624,0.14676616915422885,0.3335335,1.0,1.0,2.0,2.0
4,1.0,1.0,0.4801980198019802,0.08706467661691543,0.9244405,1.0,1.0,2.0,1.0
5,2.0,2.0,0.19306930693069307,0.7935323383084577,0.1853175,1.0,1.0,2.0,2.0
6,2.0,1.0,0.13366336633663367,0.4154228855721393,0.6249465,1.0,2.0,2.0,2.0
